ID,Customer_care_calls,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached_on_Time_y_n,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Customer_rating_1,Customer_rating_2,Customer_rating_3,Customer_rating_4,Customer_rating_5,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F,Gender_M
266,7,203,5,61,1856,1,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False
267,2,264,4,10,1648,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
268,4,258,3,36,2211,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
269,3,241,3,21,3078,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
270,4,208,3,23,2056,1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
271,3,209,5,12,3054,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False
272,5,182,2,23,2707,1,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False
273,4,148,2,43,1087,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
274,2,183,2,52,3199,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
275,3,229,6,22,2717,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
276,5,115,5,26,1692,1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False
277,4,136,3,65,1962,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
278,4,212,3,21,3307,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
279,4,171,3,24,1304,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
280,3,151,2,60,1925,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
281,3,205,3,39,3062,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
282,5,147,3,23,1132,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True
283,3,155,3,29,1712,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False
284,5,165,3,20,1150,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False
285,5,230,3,32,3249,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
286,2,181,4,13,2309,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
287,5,234,2,55,3308,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
288,4,149,3,34,1977,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
289,5,156,2,44,1561,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True
290,4,172,3,59,1858,1,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False
291,4,270,3,12,3279,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
292,4,206,3,23,3807,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
293,4,211,4,40,3106,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
294,3,136,4,62,1090,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
295,5,186,2,52,3981,1,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False
296,3,202,2,62,3398,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True
297,4,183,3,12,3646,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
298,4,232,2,36,2861,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
299,4,147,4,52,1129,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
300,4,136,3,20,1531,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
301,5,127,3,43,1446,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
302,4,202,2,35,3695,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
303,3,241,2,57,3671,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
304,4,222,2,55,3833,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
305,3,183,4,12,2777,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
306,4,249,3,36,3769,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
307,3,243,4,59,3838,1,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True
308,3,163,3,9,1257,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
309,4,165,2,11,1596,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
310,5,266,3,53,3089,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
311,3,193,2,48,3909,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
312,3,154,3,56,1136,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
313,3,140,3,51,1046,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
314,4,272,3,38,3705,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
315,4,143,6,20,1654,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
316,4,138,3,30,1805,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
317,4,238,2,17,3358,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
318,4,273,4,31,2373,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
319,3,200,2,27,2551,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True
320,4,213,4,39,2381,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
321,3,224,2,15,2701,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
322,4,141,3,12,1672,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
323,3,150,3,46,1040,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
324,3,192,2,33,2818,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
325,5,279,4,24,3440,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False
326,3,246,3,30,3748,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
327,3,173,3,52,1587,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
328,4,233,4,59,2358,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
329,5,274,2,24,2423,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
330,4,243,4,41,2782,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
331,3,197,3,56,3427,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
332,4,140,3,46,1072,1,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
333,3,215,3,22,2585,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
334,3,211,3,8,3710,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
335,4,220,5,33,2854,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
336,3,194,4,64,2026,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
337,5,262,3,58,3599,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False
338,4,201,2,1,3147,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
339,3,261,3,15,2989,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
340,4,191,6,60,3425,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
341,2,255,5,53,3775,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
342,3,169,2,30,1698,1,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
343,4,162,2,64,1918,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
344,2,248,6,62,2750,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False
345,5,197,4,2,2222,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
346,5,264,3,6,2882,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
347,5,260,2,55,2791,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
348,5,186,2,58,2259,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
349,4,233,4,44,2551,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False
350,5,161,3,47,1954,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
351,4,188,3,13,2409,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
352,5,171,2,22,1695,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
353,2,267,3,15,2481,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
354,4,255,2,47,2956,1,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
355,3,132,3,56,1303,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
356,5,266,3,31,3157,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
357,3,198,2,25,2774,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
358,2,247,2,62,3127,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
